,Job Title,Rating,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_state,same_state,age,python_yn,R_yn,spark,aws,excel
562,Supply Chain Data Analyst,3.1,"Logan, UT","Logan, UT",1001 to 5000 employees,1977,Company - Private,Consumer Products Manufacturing,Manufacturing,$500 million to $1 billion (USD),"Life Fitness, Brooks Running, Under Armour",0,0,33,61,47.0,"Icon Health and Fitness
", UT,1,43,1,0,0,0,1
563,Data Engineer - ETL,3.8,"Birmingham, AL","Birmingham, AL",501 to 1000 employees,2014,Subsidiary or Business Segment,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,-1,0,0,44,86,65.0,"Shipt
", AL,1,6,1,0,1,1,1
564,Corporate Risk Data Analyst (SQL Based) - Milwaukee or,3.8,"Green Bay, WI","Green Bay, WI",1001 to 5000 employees,1870,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),"Wells Fargo, BMO Harris Bank, U.S. Bank",0,0,43,77,60.0,"Associated Banc-Corp
", WI,1,150,0,0,0,1,1
565,"Senior Manager, Epidemiologic Data Scientist",4.0,"New York, NY","New York, NY",10000+ employees,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,125,210,167.5,"Pfizer
", NY,1,171,0,0,0,1,1
566,"Marketing Data Analyst, May 2020 Undergrad",3.8,"New York, NY","New York, NY",1001 to 5000 employees,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,44,86,65.0,"Fareportal
", NY,1,18,0,0,0,0,1
567,Senior Data Analyst,4.0,"Herndon, VA","Mc Lean, VA",501 to 1000 employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,69,119,94.0,"Novetta
", VA,0,8,1,0,0,0,0
568,Senior Data Analyst,1.9,"New York, NY","New York, NY",201 to 500 employees,2010,Company - Private,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),"YOOX NET-A-PORTER GROUP, Farfetch, MATCHESFASHION",0,0,65,110,87.5,"Moda Operandi
", NY,1,10,1,0,0,0,1
569,Senior Data Engineer,4.0,"Reston, VA","Mc Lean, VA",501 to 1000 employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,67,127,97.0,"Novetta
", VA,0,8,1,0,1,1,0
570,Senior Data Engineer,4.3,"Durham, NC","Daly City, CA",5001 to 10000 employees,1990,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),"Avaya, Five9, Salesforce",0,0,78,147,112.5,"Genesys
", NC,0,30,1,0,1,1,0
571,Data Modeler (Analytical Systems),3.6,"Boston, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,66,117,91.5,"MassMutual
", MA,0,169,0,0,1,1,1
572,Data Modeler - Data Solutions Engineer,3.3,"Indianapolis, IN","Boston, MA",10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,37,66,51.5,"Liberty Mutual Insurance
", IN,0,108,1,0,0,0,1
573,Data Scientist in Translational Medicine,3.8,"Cambridge, MA","Basel, Switzerland",10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,86,143,114.5,"Novartis
", MA,0,24,0,0,0,0,0
574,Data Scientist,4.3,"New York, NY","New York, NY",201 to 500 employees,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0,0,84,146,115.0,"USEReady
", NY,1,9,1,0,1,1,0
575,Product Manager/Data Evangelist,3.2,"Phila, PA","Chadds Ford, PA",1 to 50 employees,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1,0,0,50,98,74.0,"Numeric, LLC
", PA,0,-1,1,0,0,1,0
576,Associate Environmental Scientist - Wildlife Biologist,4.7,"Clovis, CA","Visalia, CA",51 to 200 employees,1972,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),-1,0,0,38,64,51.0,"QK
", CA,0,48,0,0,0,0,1
577,Sr Data Engineer (Sr BI Developer),3.4,"Chandler, AZ","Franklin, TN",501 to 1000 employees,1981,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,90,110,100.0,"Tivity Health
", AZ,0,39,0,0,0,0,0
578,"Senior Data Scientist – Visualization, Novartis AI Innovation Lab",3.8,"Cambridge, MA","Basel, Switzerland",10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,92,150,121.0,"Novartis
", MA,0,24,0,0,0,0,0
579,Senior Data Analyst/Scientist,4.5,"San Francisco, CA","San Francisco, CA",201 to 500 employees,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Engagio, Bombora, Terminus",0,0,90,153,121.5,"Demandbase
", CA,1,14,0,0,0,0,0
580,"Associate, Data Science, Internal Audit",3.1,"Boston, MA","Madrid, Spain",10000+ employees,1856,Company - Private,Banks & Credit Unions,Finance,$10+ billion (USD),-1,0,0,43,82,62.5,"Santander
", MA,0,164,1,0,0,0,1
581,"Scientist – Cancer Discovery, Molecular Assay",-1.0,"Cambridge, MA",-1,-1,-1,-1,-1,-1,-1,-1,0,1,100,135,117.5,Monte Rosa Therapeutics, MA,0,-1,0,0,0,0,1
582,Senior LiDAR Data Scientist,3.9,"Orlando, FL","Orlando, FL",201 to 500 employees,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,0,93,151,122.0,"Luminar Technologies
", FL,1,8,1,0,0,1,0
583,Data Engineer,4.4,"Chantilly, VA","Washington, DC",51 to 200 employees,2004,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,61,109,85.0,"BRMi
", VA,0,16,1,0,1,1,0
584,Data Engineer,3.4,"Scottsdale, AZ","Chandler, AZ",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0,0,42,79,60.5,"IntraEdge
", AZ,0,18,1,0,1,1,0
585,Lead Data Scientist,3.9,"Burbank, CA","Burbank, CA",51 to 200 employees,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),-1,0,0,139,221,180.0,"Zest AI
", CA,1,11,1,0,0,0,1
586,"Technology-Minded, Data Professional Opportunities",4.7,"Columbia, MO","Columbia, MO",1001 to 5000 employees,2002,Company - Private,Lending,Finance,Unknown / Non-Applicable,-1,0,0,40,101,70.5,"Veterans United Home Loans
", MO,1,18,0,0,1,0,1
587,Big Data Engineer,3.3,"Chantilly, VA","Herndon, VA",1001 to 5000 employees,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),-1,0,0,84,153,118.5,"Peraton
", VA,0,3,1,0,1,0,0
588,Salesforce Analytics Consultant,3.9,"Chicago, IL","Jacksonville, FL",501 to 1000 employees,1995,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1,0,0,52,81,66.5,"Emtec, Inc.
", IL,0,25,1,0,0,0,0
589,Managing Data Scientist/ML Engineer,3.4,"Boston, MA","London, United Kingdom",1001 to 5000 employees,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"McKinsey & Company, Accenture, Deloitte",0,0,81,134,107.5,"PA Consulting
", MA,0,77,0,0,1,0,1
590,Senior Data Engineer,4.7,"Austin, TX","Austin, TX",51 to 200 employees,2010,Company - Private,Security Services,Business Services,$10 to $25 million (USD),-1,0,0,97,180,138.5,"Praetorian
", TX,1,10,1,0,1,0,0
591,Staff Scientist- Upstream PD,2.7,"Rockville, MD","Rockville, MD",201 to 500 employees,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,49,113,81.0,"Advanced BioScience Laboratories
", MD,1,59,0,0,0,0,0
592,Data Engineering Analyst,3.8,"Bloomington, IL","Bloomington, IL",1001 to 5000 employees,1925,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),"Northwestern Mutual, American Family Insurance, MetLife",0,0,44,73,58.5,"COUNTRY Financial
", IL,1,95,1,0,1,0,1
593,Sr. Data Engineer,3.4,"Chicago, IL","Chicago, IL",1001 to 5000 employees,2005,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),"C.H. Robinson, Total Quality Logistics, Coyote Logistics",0,0,75,140,107.5,"Echo Global Logistics
", IL,1,15,0,0,0,0,0
594,"Scientist, Pharmacometrics",3.8,"Cambridge, MA","Cambridge, MA",501 to 1000 employees,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,0,0,84,157,120.5,"Agios Pharmaceuticals
", MA,1,12,0,0,0,0,0
595,Manager of Data Science,3.9,"San Francisco, CA","San Francisco, CA",201 to 500 employees,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,40,87,63.5,"Tapjoy
", CA,1,13,1,0,1,0,0
596,Scientist Manufacturing Pharma - Kentucky BioProcessing,3.1,"Owensboro, KY","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,68,139,103.5,"Reynolds American
", KY,0,145,0,0,0,0,0
597,Software Engineer (Data Scientist/Software Engineer) - SISW - MG,4.1,"Fremont, CA","Wilsonville, OR",5001 to 10000 employees,1981,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),"Cadence Design Systems, Synopsys, Altium Limited",0,0,72,142,107.0,"Mentor Graphics
", CA,0,39,1,0,0,0,1
598,Data Engineer,3.7,"Springfield, VA","Westminster, CO",5001 to 10000 employees,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),-1,0,0,74,137,105.5,"Maxar Technologies
", VA,0,-1,1,0,1,0,0
599,Data Engineer,2.8,"San Diego, CA","San Diego, CA",501 to 1000 employees,1972,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),"Liberty Mutual Insurance, EMPLOYERS, Travelers",0,0,57,109,83.0,"ICW Group
", CA,1,48,0,0,0,0,0
600,Lead Big Data Engineer,4.0,"San Francisco, CA","Mill Valley, CA",1001 to 5000 employees,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Indeed, LinkedIn",0,0,121,203,162.0,"Glassdoor
", CA,0,13,1,0,1,1,1
601,Product Engineer – Spatial Data Science and Statistical Analysis,3.5,"Redlands, CA","Redlands, CA",1001 to 5000 employees,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,52,85,68.5,"Esri
", CA,1,51,1,0,1,0,1
602,Sr Software Engineer (Data Scientist),3.4,"Westlake, OH","New York, NY",10000+ employees,1978,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),"Asurion, SquareTrade, National General Insurance",0,0,81,140,110.5,"Assurant
", OH,0,42,0,0,0,0,1
603,Sr. Data Engineer (ETL Developer),3.7,"Des Moines, IA","Des Moines, IA",201 to 500 employees,-1,Subsidiary or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD),-1,0,0,83,148,115.5,"F&G
", IA,1,-1,1,0,0,0,1
604,Associate Research Scientist I (Protein Expression and Production),3.0,"Alameda, CA","Alameda, CA",501 to 1000 employees,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Genentech, Novartis, AstraZeneca",0,0,59,116,87.5,"Exelixis
", CA,1,26,0,0,0,0,1
605,Senior Data Scientist Artificial Intelligence,3.8,"Richland, WA","Richland, WA",1001 to 5000 employees,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,60,101,80.5,"PNNL
", WA,1,55,0,0,0,0,0
606,Analytics - Business Assurance Data Analyst,4.6,"Cedar Rapids, IA","Cedar Rapids, IA",501 to 1000 employees,1992,Company - Private,Lending,Finance,$100 to $500 million (USD),-1,0,0,31,55,43.0,"GreatAmerica Financial Services
", IA,1,28,0,0,0,0,1
607,"Associate Director/Director, Safety Scientist",4.4,"Cambridge, MA","Cambridge, MA",201 to 500 employees,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,102,178,140.0,"Acceleron Pharma
", MA,1,17,0,0,0,0,1
608,"Director, Precision Medicine Clinical Biomarker Scientist",4.0,"Cambridge, MA","New York, NY",10000+ employees,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,136,208,172.0,"Pfizer
", MA,0,171,0,0,0,1,0
609,"Senior Scientist, Cell Pharmacology/Assay Development",-1.0,"Cambridge, MA","San Mateo, CA",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,1,110,130,120.0,Kronos Bio, MA,0,-1,0,0,0,0,0
610,Data Analyst Senior,3.0,"Philadelphia, PA","Philadelphia, PA",5001 to 10000 employees,1983,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),"UnitedHealth Group, Molina Healthcare, Centene",0,0,48,85,66.5,"AmeriHealth Caritas
", PA,1,37,0,0,0,0,1
611,Senior Formulations Scientist II,3.0,"Alameda, CA","Alameda, CA",501 to 1000 employees,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Genentech, Novartis, AstraZeneca",0,0,71,129,100.0,"Exelixis
", CA,1,26,0,0,0,0,1
612,Lead Data Engineer (Python),4.7,"San Francisco, CA","Los Angeles, CA",51 to 200 employees,2006,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),-1,0,0,66,123,94.5,"Strategic Employment Partners
", CA,0,14,1,0,0,1,0
613,Data Science Manager,4.2,"San Francisco, CA","San Francisco, CA",501 to 1000 employees,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,171,272,221.5,"Grand Rounds
", CA,1,9,1,0,0,0,1
614,Senior Data Scientist 4 Artificial Intelligence,3.8,"Seattle, WA","Richland, WA",1001 to 5000 employees,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,92,146,119.0,"PNNL
", WA,0,55,0,0,0,0,0
615,Data Engineer,3.5,"Chicago, IL","Chicago, IL",201 to 500 employees,1995,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,65,126,95.5,"SPINS, LLC
", IL,1,25,1,0,0,0,0
616,"Director II, Data Science - GRS Predictive Analytics",3.3,"Chicago, IL","Boston, MA",10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,150,239,194.5,"Liberty Mutual Insurance
", IL,0,108,1,0,0,0,0
617,Medical Lab Scientist - MLT,3.2,"Omaha, NE","Englewood, CO",10000+ employees,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Dignity Health, Trinity Health",1,0,21,29,25.0,"Catholic Health Initiatives
", NE,0,24,0,0,0,0,0
618,"Senior Operations Data Analyst, Call Center Operations",2.7,"Nashville, TN","Peachtree Corners, GA",5001 to 10000 employees,2000,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),-1,1,0,10,17,13.5,"FLEETCOR
", TN,0,20,0,0,0,0,1
619,Senior Quantitative Analyst,3.3,"Jersey City, NJ","New York, NY",1001 to 5000 employees,1973,Company - Private,Brokerage Services,Finance,$1 to $2 billion (USD),-1,0,0,118,228,173.0,"DTCC
", NJ,0,47,1,0,0,0,1
620,Geospatial Software Developer and Data Scientist,3.7,"Austin, TX","Austin, TX",501 to 1000 employees,-1,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,82,129,105.5,"Applied Research Laboratories
", TX,1,-1,1,0,0,1,0
621,RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - SOFTWARE DEVELOPMENT,3.9,"San Antonio, TX","San Antonio, TX",1001 to 5000 employees,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",0,0,52,91,71.5,"Southwest Research Institute
", TX,1,73,1,0,0,1,1
622,Senior Scientist - Toxicologist - Product Integrity (Stewardship),3.1,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,47,101,74.0,"Reynolds American
", NC,1,145,0,0,0,0,1
623,Systems Engineer II - Data Analyst,3.7,"Huntsville, AL","Waltham, MA",10000+ employees,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,49,76,62.5,"Raytheon
", AL,0,98,0,0,0,0,1
624,Senior Research Analytical Scientist-Non-Targeted Analysis,4.3,"Durham, NC","Research Triangle Park, NC",1001 to 5000 employees,1958,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Westat, Abt Associates, Chemonics International",0,0,43,88,65.5,"RTI International
", NC,0,62,0,0,0,0,0
625,Data Scientist,3.8,"Coraopolis, PA","Coraopolis, PA",10000+ employees,1948,Company - Public,Sporting Goods Stores,Retail,$5 to $10 billion (USD),"REI, Academy Sports + Outdoors, Cabela's",0,0,61,109,85.0,"DICK'S Sporting Goods - Corporate
", PA,1,72,1,0,0,0,0
626,Principal Data Scientist,3.9,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,113,182,147.5,"AstraZeneca
", MD,0,107,1,0,0,0,1
627,Director Data Science,3.6,"Fort Lee, NJ","Fort Lee, NJ",1001 to 5000 employees,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,124,199,161.5,"TRANZACT
", NJ,1,31,1,0,0,1,1
628,Data Engineer,3.7,"Roanoke, VA","Roanoke, VA",10000+ employees,1899,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),-1,0,0,58,104,81.0,"Carilion Clinic
", VA,1,121,0,0,0,0,1
629,Sr Data Analyst - IT,2.1,"Blue Bell, PA","Blue Bell, PA",1001 to 5000 employees,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Covance, ICON",0,0,52,93,72.5,"United BioSource
", PA,1,17,0,0,0,0,1
630,Senior Data Engineer,3.9,"San Francisco, CA","San Francisco, CA",51 to 200 employees,2008,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),-1,0,0,97,181,139.0,"Figure Eight
", CA,1,12,1,0,0,1,1
631,Senior Data Engineer,3.9,"San Francisco, CA","San Francisco, CA",201 to 500 employees,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,100,173,136.5,"Tapjoy
", CA,1,13,0,0,0,0,0
632,Sr. Data Analyst,3.2,"New York, NY","New York, NY",201 to 500 employees,2008,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,58,108,83.0,"DoubleVerify
", NY,1,12,1,0,1,0,1
633,Research Scientist or Senior Research Scientist - Computer Vision,4.6,"Cambridge, MA","Cambridge, MA",51 to 200 employees,1991,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),"Google, Amazon, NVIDIA",0,0,81,161,121.0,"Mitsubishi Electric Research Labs
", MA,1,29,0,0,0,1,1
634,Associate Machine Learning Engineer / Data Scientist May 2020 Undergrad,3.8,"New York, NY","New York, NY",1001 to 5000 employees,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,53,96,74.5,"Fareportal
", NY,1,18,1,0,1,0,0
635,Data Analyst Chemist - Quality System Contractor,2.2,"San Francisco, CA","San Francisco, CA",501 to 1000 employees,2002,Company - Private,Beauty & Personal Accessories Stores,Retail,Unknown / Non-Applicable,-1,0,0,61,110,85.5,"Rodan and Fields, LLC
", CA,1,18,0,0,0,0,1
636,Senior Scientist - Biostatistician,3.1,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,65,96,80.5,"Reynolds American
", NC,1,145,0,0,0,0,1
637,Research Scientist / Principal Research Scientist - Multiphysical Systems,4.6,"Cambridge, MA","Cambridge, MA",51 to 200 employees,1991,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),"Google, Amazon, NVIDIA",0,0,115,220,167.5,"Mitsubishi Electric Research Labs
", MA,1,29,0,0,0,0,0
638,"Research Scientist, Machine Learning Department",2.6,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,71,144,107.5,"Software Engineering Institute
", PA,1,36,1,0,0,0,0
639,Foundational Community Supports Data Analyst,3.4,"Seattle, WA","Seattle, WA",501 to 1000 employees,1979,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),-1,0,0,32,57,44.5,"DESC
", WA,1,41,0,0,0,1,1
640,"Senior Health Data Analyst, Star Ratings",3.3,"Glen Burnie, MD","Baltimore, MD",1001 to 5000 employees,1889,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),"MedStar Health, University of Maryland Medical Center, LifeBridge Health",0,0,79,136,107.5,"Johns Hopkins Health Care
", MD,0,131,0,0,0,0,0
641,"Principal Research Scientist/Team Lead, Medicinal Chemistry - Oncology",-1.0,"Cambridge, MA","San Mateo, CA",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,1,120,145,132.5,Kronos Bio, MA,0,-1,0,0,0,0,0
642,Sr. Data Analyst,3.7,"Philadelphia, PA","Phila, PA",201 to 500 employees,1994,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,50,89,69.5,"Community Behavioral Health
", PA,0,26,0,0,0,0,1
643,"Senior Engineer, Data Management Engineering",3.5,"Milpitas, CA","San Jose, CA",10000+ employees,1970,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Seagate Technology, Toshiba",0,0,68,129,98.5,"Western Digital
", CA,0,50,1,0,1,1,0
644,Quality Control Scientist III- Analytical Development,2.7,"Rockville, MD","Rockville, MD",201 to 500 employees,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,48,113,80.5,"Advanced BioScience Laboratories
", MD,1,59,0,0,0,0,1
645,"Clinical Scientist, Clinical Development",3.8,"Watertown, MA","Watertown, MA",51 to 200 employees,2008,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),-1,1,0,27,47,37.0,"FORMA THERAPEUTICS
", MA,1,12,0,0,0,0,1
646,Software Engineer Staff Scientist: Human Language Technologies,3.7,"Cambridge, MD","Waltham, MA",10000+ employees,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,74,124,99.0,"Raytheon
", MD,0,98,1,0,0,0,0
647,"Manager, Safety Scientist, Medical Safety & Risk Management",3.8,"Cambridge, MA","Cambridge, MA",501 to 1000 employees,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,0,0,68,125,96.5,"Agios Pharmaceuticals
", MA,1,12,0,0,0,0,1
648,"Assistant Director/Director, Office of Data Science",3.3,"Boston, MA","Boston, MA",10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,39,67,53.0,"Liberty Mutual Insurance
", MA,1,108,0,0,0,0,0
649,Sr. Data Engineer | Big Data SaaS Pipeline,2.7,"Los Angeles, CA","Los Angeles, CA",1 to 50 employees,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,71,135,103.0,"Bridg
", CA,1,9,0,0,1,1,0
650,Senior Risk Data Scientist,3.8,"Palo Alto, CA","Palo Alto, CA",501 to 1000 employees,2006,Company - Public,Financial Transaction Processing,Finance,$50 to $100 million (USD),-1,0,0,107,172,139.5,"Bill.com
", CA,1,14,0,0,0,0,0
651,Data Scientist in Artificial Intelligence Early Career,3.8,"Richland, WA","Richland, WA",1001 to 5000 employees,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,49,85,67.0,"Pacific Northwest National Laboratory
", WA,1,55,0,0,0,0,0
652,Consultant - Analytics Consulting,3.0,"Hartford, CT","Bengaluru, India",10000+ employees,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,54,71,62.5,"Infosys
", CT,0,39,0,0,0,0,1
653,Scientist - CVRM Metabolism - in vivo pharmacology,3.9,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,61,123,92.0,"AstraZeneca
", MD,0,107,0,0,0,0,0
654,Data Analyst,3.6,"New York, NY","New York, NY",1 to 50 employees,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),"The Execu|Search Group, Prime Staffing",0,0,47,85,66.0,"AXION Healthcare Solutions
", NY,1,40,0,0,0,0,1
655,Data Engineer,3.5,"Orange, CA","Orange, CA",501 to 1000 employees,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,65,124,94.5,"Alignment Healthcare
", CA,1,7,1,0,1,1,1
656,Data Scientist,3.6,"Fort Lee, NJ","Fort Lee, NJ",1001 to 5000 employees,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,87,141,114.0,"TRANZACT
", NJ,1,31,1,0,0,1,1
657,Data Scientist,4.2,"New York, NY","New York, NY",51 to 200 employees,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,"Harvard Business School, Coursera, edX",0,0,56,95,75.5,"ExecOnline
", NY,1,8,1,0,0,1,0
658,Data Scientist,3.5,"Maryland Heights, MO","North Salt Lake, UT",1 to 50 employees,-1,School / School District,K-12 Education,Education,$5 to $10 million (USD),-1,0,0,71,121,96.0,"Charter Spectrum
", MO,0,-1,0,0,0,0,1
659,Machine Learning Engineer,4.0,"Fort Belvoir, VA","Lorton, VA",501 to 1000 employees,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",0,0,62,112,87.0,"Mteq
", VA,0,66,1,0,0,0,0
660,Data Scientist,3.7,"Silver Spring, MD","Reston, VA",201 to 500 employees,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,64,108,86.0,"Brillient
", MD,0,14,1,0,0,0,1
